Content ID,Content Type,content category,ReactionType,Sentiment,Score,Date,Hour,Minute,Second,Weekday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,adore,positive,72,2020-07-29,0,21,27,Wednesday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,adore,positive,72,2021-06-04,3,7,8,Friday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,cherish,positive,70,2020-12-18,9,14,49,Friday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,love,positive,65,2021-04-20,17,17,1,Tuesday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,peeking,neutral,35,2021-01-31,5,25,38,Sunday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,super love,positive,75,2020-07-06,21,20,40,Monday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,hate,negative,5,2020-08-10,22,13,10,Monday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,adore,positive,72,2020-07-16,18,51,59,Thursday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,worried,negative,12,2020-10-20,20,35,48,Tuesday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,interested,positive,30,2021-05-24,10,3,54,Monday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,scared,negative,15,2021-03-18,11,23,3,Thursday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,want,positive,70,2021-01-04,20,20,9,Monday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,indifferent,neutral,20,2021-02-27,19,34,1,Saturday
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,video,studying,interested,positive,30,2021-04-06,11,7,49,Tuesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,disgust,negative,0,2021-06-11,17,51,57,Friday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,indifferent,neutral,20,2021-05-29,10,26,45,Saturday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,hate,negative,5,2021-03-24,1,26,6,Wednesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,positive,70,2020-07-22,6,8,10,Wednesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,2021-04-14,20,44,47,Wednesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,indifferent,neutral,20,2020-09-04,16,6,21,Friday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,heart,positive,60,2021-05-30,19,11,30,Sunday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,hate,negative,5,2021-03-02,1,2,55,Tuesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,2020-10-03,16,32,0,Saturday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,intrigued,positive,45,2020-11-28,7,4,17,Saturday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,intrigued,positive,45,2020-10-07,19,45,22,Wednesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,peeking,neutral,35,2020-12-02,11,57,5,Wednesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,2020-10-27,0,53,57,Tuesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,super love,positive,75,2021-01-10,23,34,5,Sunday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,dislike,negative,10,2021-03-11,18,11,38,Thursday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,positive,70,2020-08-24,10,5,12,Monday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,intrigued,positive,45,2020-11-19,18,21,27,Thursday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,super love,positive,75,2020-06-29,5,0,0,Monday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,2021-01-14,3,15,36,Thursday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,positive,70,2021-02-04,23,4,12,Thursday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,want,positive,70,2020-12-23,16,17,58,Wednesday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,adore,positive,72,2020-07-09,17,57,24,Thursday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,like,positive,50,2021-06-07,4,35,23,Monday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,like,positive,50,2020-08-09,22,56,46,Sunday
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,positive,70,2021-05-06,11,26,58,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,want,positive,70,2021-06-03,10,39,53,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,adore,positive,72,2020-06-22,13,37,18,Monday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,hate,negative,5,2020-06-26,14,51,46,Friday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,dislike,negative,10,2021-03-31,16,33,59,Wednesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,heart,positive,60,2020-06-21,6,28,46,Sunday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,indifferent,neutral,20,2021-02-22,2,36,51,Monday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,want,positive,70,2021-04-15,14,4,36,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,2021-03-27,7,11,16,Saturday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,intrigued,positive,45,2020-09-08,1,34,17,Tuesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,dislike,negative,10,2020-10-20,10,37,38,Tuesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,hate,negative,5,2020-06-18,12,45,2,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,adore,positive,72,2020-08-22,4,22,2,Saturday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,interested,positive,30,2021-04-08,1,18,1,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,disgust,negative,0,2021-01-22,4,27,46,Friday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,interested,positive,30,2020-09-16,12,13,36,Wednesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,worried,negative,12,2020-10-22,5,43,25,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,2021-06-16,17,46,20,Wednesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,dislike,negative,10,2020-06-30,10,40,44,Tuesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,disgust,negative,0,2021-01-08,3,37,32,Friday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,cherish,positive,70,2020-12-08,21,11,29,Tuesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,hate,negative,5,2021-05-07,9,44,43,Friday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,worried,negative,12,2020-11-20,18,18,58,Friday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,like,positive,50,2020-11-19,1,12,25,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,intrigued,positive,45,2020-09-20,13,37,1,Sunday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,want,positive,70,2020-07-30,2,28,40,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,2021-05-14,2,30,23,Friday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,super love,positive,75,2021-05-16,2,36,14,Sunday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,super love,positive,75,2020-11-02,12,47,30,Monday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,cherish,positive,70,2020-11-19,18,41,38,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,2021-01-03,14,52,52,Sunday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,indifferent,neutral,20,2021-01-03,1,37,38,Sunday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,hate,negative,5,2020-06-24,23,9,13,Wednesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,super love,positive,75,2021-04-15,23,21,3,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,disgust,negative,0,2020-07-23,5,40,46,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,intrigued,positive,45,2021-04-28,10,35,4,Wednesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,indifferent,neutral,20,2020-10-13,23,32,34,Tuesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,love,positive,65,2020-12-26,8,44,29,Saturday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,peeking,neutral,35,2021-02-25,7,1,18,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,scared,negative,15,2020-11-29,3,24,21,Sunday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,like,positive,50,2020-12-03,2,25,24,Thursday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,peeking,neutral,35,2020-12-22,3,36,29,Tuesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,adore,positive,72,2021-01-02,13,43,18,Saturday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,like,positive,50,2020-09-01,14,36,30,Tuesday
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,GIF,education,worried,negative,12,2020-10-05,22,54,51,Monday
7dfe344f-172b-4d1d-a9a5-d63e7a097642,GIF,culture,like,positive,50,2021-04-01,18,58,55,Thursday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,adore,positive,72,2020-08-25,1,30,24,Tuesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,scared,negative,15,2020-08-29,4,58,39,Saturday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,cherish,positive,70,2021-05-22,8,23,3,Saturday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,hate,negative,5,2021-01-21,3,35,57,Thursday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,hate,negative,5,2020-07-29,6,2,58,Wednesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,indifferent,neutral,20,2020-08-04,5,36,55,Tuesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,dislike,negative,10,2020-08-14,21,21,10,Friday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,dislike,negative,10,2021-04-29,15,7,37,Thursday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,heart,positive,60,2020-09-01,3,31,9,Tuesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,want,positive,70,2021-03-04,11,1,25,Thursday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,dislike,negative,10,2020-08-05,6,1,31,Wednesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,interested,positive,30,2021-05-03,8,21,57,Monday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,adore,positive,72,2021-04-04,23,52,1,Sunday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,like,positive,50,2021-03-25,16,36,5,Thursday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,cherish,positive,70,2020-12-11,1,27,32,Friday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,want,positive,70,2020-12-20,0,50,17,Sunday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,cherish,positive,70,2021-02-03,17,21,25,Wednesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,love,positive,65,2021-03-06,13,0,53,Saturday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,love,positive,65,2020-10-11,15,48,10,Sunday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,dislike,negative,10,2020-12-27,11,31,37,Sunday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,like,positive,50,2021-03-20,0,56,51,Saturday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,2020-07-12,12,14,28,Sunday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,interested,positive,30,2020-12-08,3,11,22,Tuesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,worried,negative,12,2021-01-10,2,32,7,Sunday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,love,positive,65,2020-12-09,0,3,54,Wednesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,like,positive,50,2020-11-02,2,34,25,Monday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,indifferent,neutral,20,2021-03-17,20,4,53,Wednesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,2021-03-20,3,55,56,Saturday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,2020-06-29,11,4,46,Monday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,scared,negative,15,2021-05-14,23,56,52,Friday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,hate,negative,5,2020-08-04,6,54,38,Tuesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,2020-08-31,12,6,54,Monday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,scared,negative,15,2020-08-18,19,25,41,Tuesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,scared,negative,15,2020-09-06,3,5,28,Sunday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,peeking,neutral,35,2020-06-27,9,45,3,Saturday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,disgust,negative,0,2020-07-21,15,34,5,Tuesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,adore,positive,72,2021-01-19,14,13,42,Tuesday
581634a6-14c7-4c0a-8c7f-34238e58cf6a,GIF,veganism,love,positive,65,2020-09-23,22,55,51,Wednesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,2021-02-02,12,15,19,Tuesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,intrigued,positive,45,2020-08-03,7,35,26,Monday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,2021-05-17,10,11,21,Monday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,dislike,negative,10,2021-05-29,21,24,3,Saturday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,intrigued,positive,45,2021-02-25,14,13,31,Thursday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,heart,positive,60,2020-06-21,8,5,31,Sunday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,love,positive,65,2021-03-01,11,4,15,Monday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,interested,positive,30,2020-12-07,14,15,21,Monday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,love,positive,65,2020-09-12,11,17,41,Saturday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,2020-11-14,1,49,58,Saturday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,cherish,positive,70,2021-03-07,16,36,50,Sunday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,2020-08-19,0,26,15,Wednesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,love,positive,65,2020-10-06,5,24,38,Tuesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,interested,positive,30,2021-02-09,2,32,59,Tuesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,peeking,neutral,35,2020-10-24,19,8,27,Saturday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,2020-08-07,7,47,7,Friday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,heart,positive,60,2020-11-10,2,39,18,Tuesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,super love,positive,75,2020-09-18,12,9,57,Friday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,2020-09-08,3,14,54,Tuesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,cherish,positive,70,2020-07-19,16,42,49,Sunday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,want,positive,70,2020-11-29,14,45,4,Sunday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,2021-03-01,23,3,53,Monday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,disgust,negative,0,2020-09-18,15,59,26,Friday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,scared,negative,15,2021-03-27,22,6,22,Saturday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,super love,positive,75,2021-02-02,3,0,13,Tuesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,like,positive,50,2021-02-26,21,55,16,Friday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,2020-12-10,22,30,29,Thursday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,like,positive,50,2020-12-08,8,15,10,Tuesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,indifferent,neutral,20,2021-01-25,21,20,57,Monday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,adore,positive,72,2021-04-16,15,2,41,Friday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,scared,negative,15,2021-04-10,7,7,52,Saturday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,super love,positive,75,2020-07-07,3,0,28,Tuesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,scared,negative,15,2021-03-07,16,59,29,Sunday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,like,positive,50,2020-11-27,11,28,40,Friday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,scared,negative,15,2021-05-26,5,10,35,Wednesday
1e773c55-ec7e-47f2-916d-98d0b778a048,photo,food,hate,negative,5,2021-01-27,3,17,3,Wednesday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50,2021-02-12,18,29,53,Friday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,intrigued,positive,45,2020-08-03,6,22,2,Monday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,hate,negative,5,2020-12-04,3,18,47,Friday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50,2020-12-28,7,0,41,Monday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,cherish,positive,70,2020-08-09,4,2,46,Sunday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,like,positive,50,2020-10-20,1,6,3,Tuesday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,indifferent,neutral,20,2020-08-18,0,25,26,Tuesday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,intrigued,positive,45,2020-10-11,7,19,19,Sunday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,heart,positive,60,2020-09-10,8,57,41,Thursday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,peeking,neutral,35,2021-02-24,11,4,21,Wednesday
c63235b6-aad7-42ff-96ba-978e47a6c5fc,GIF,tennis,interested,positive,30,2020-10-05,14,40,17,Monday
194f1ad7-43bf-4cdd-a01b-e6947df47403,GIF,tennis,like,positive,50,2020-11-22,18,53,44,Sunday
194f1ad7-43bf-4cdd-a01b-e6947df47403,GIF,tennis,disgust,negative,0,2020-06-23,11,23,51,Tuesday
194f1ad7-43bf-4cdd-a01b-e6947df47403,GIF,tennis,indifferent,neutral,20,2020-10-12,12,8,6,Monday
194f1ad7-43bf-4cdd-a01b-e6947df47403,GIF,tennis,hate,negative,5,2021-02-09,19,33,31,Tuesday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,worried,negative,12,2020-11-01,13,30,51,Sunday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,worried,negative,12,2020-10-19,12,0,27,Monday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,dislike,negative,10,2021-04-14,19,39,15,Wednesday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,adore,positive,72,2021-01-14,14,15,27,Thursday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,adore,positive,72,2021-03-01,23,32,12,Monday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,peeking,neutral,35,2021-06-06,20,5,54,Sunday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,like,positive,50,2020-09-11,22,16,19,Friday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,scared,negative,15,2020-10-17,23,12,46,Saturday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,cherish,positive,70,2021-05-13,12,59,23,Thursday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,disgust,negative,0,2020-07-17,4,58,2,Friday
85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,hate,negative,5,2020-12-06,3,13,25,Sunday
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,indifferent,neutral,20,2021-04-03,16,37,24,Saturday
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,like,positive,50,2020-06-27,19,57,9,Saturday
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,scared,negative,15,2020-08-23,9,6,22,Sunday
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,want,positive,70,2021-04-13,20,4,43,Tuesday
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,heart,positive,60,2020-08-12,20,11,48,Wednesday
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,super love,positive,75,2020-07-20,1,23,30,Monday
212b7926-c743-45d9-85f2-63e0e8f85208,photo,dogs,scared,negative,15,2021-02-16,14,5,39,Tuesday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,heart,positive,60,2020-06-29,8,19,38,Monday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,want,positive,70,2020-07-07,18,42,29,Tuesday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,like,positive,50,2021-02-12,10,2,58,Friday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,super love,positive,75,2020-09-30,23,19,43,Wednesday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,intrigued,positive,45,2021-03-08,12,3,37,Monday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,interested,positive,30,2021-06-08,2,46,44,Tuesday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,dislike,negative,10,2021-01-25,21,20,8,Monday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,intrigued,positive,45,2021-05-12,18,45,7,Wednesday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,interested,positive,30,2020-11-26,16,54,25,Thursday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,love,positive,65,2021-04-01,7,0,55,Thursday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,scared,negative,15,2020-11-11,3,50,10,Wednesday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,hate,negative,5,2020-12-18,19,32,28,Friday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,interested,positive,30,2020-10-17,23,45,5,Saturday
cb14a57b-9a8e-4694-9516-5a7d2ec41438,GIF,soccer,hate,negative,5,2020-08-01,23,47,59,Saturday
f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,intrigued,positive,45,2020-10-24,13,51,43,Saturday
f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,cherish,positive,70,2020-11-13,16,42,56,Friday
f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,intrigued,positive,45,2021-02-14,17,36,20,Sunday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,interested,positive,30,2021-03-05,21,45,12,Friday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,cherish,positive,70,2021-01-12,11,1,56,Tuesday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,disgust,negative,0,2020-10-13,1,6,18,Tuesday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,scared,negative,15,2020-08-17,22,16,46,Monday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,intrigued,positive,45,2020-08-15,14,44,16,Saturday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,worried,negative,12,2020-07-27,1,10,48,Monday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,peeking,neutral,35,2020-11-23,17,1,46,Monday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,disgust,negative,0,2021-04-12,3,7,54,Monday
9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,peeking,neutral,35,2020-11-06,1,55,55,Friday
